District,Taluk,Area,DemandProducts,Cost_of_Living,Population,Avg_Income,Competition_Index,Footfall_Potential,AvgRent2BHK,MetroAccess,CrimeReportedCitywide,CrimeDetectedCitywide,AgeGroup,metro_binary,demand_token_count,success_score
Bangalore Urban,RR Nagar / Yeshwanthpur,Yeshwanthpur Extension 1,"Wholesale Market, Electronics, Clothing",43833,177087,24067,9,5956,,No,12627.0,3603 (28.5%),25-44,0,3,0.28107440490957425
Bangalore Urban,RR Nagar / Yeshwanthpur,Mathikere (West) Stage 1,"Cafe, Bookstore, Fitness",24158,53320,52481,8,9136,,No,12627.0,3603 (28.5%),25-44,0,3,0.5586621036780457
Bangalore Urban,RR Nagar / Yeshwanthpur,Gokula Phase 1,"Cafe, Grocery, Pharmacy",82680,347025,42037,2,1115,,No,12627.0,3603 (28.5%),25-44,0,3,0.3538397051983929
Bangalore Urban,RR Nagar / Yeshwanthpur,Muthyala Nagar Block 1,"Grocery, Pharmacy, Restaurants",40309,110827,24557,8,1484,,No,12627.0,3603 (28.5%),25-44,0,3,0.11858725895896519
Bangalore Urban,RR Nagar / Yeshwanthpur,Yeshwanthpur Industrial Suburb Cross 1,"Industrial Supplies, Hardware, Machinery",26970,384359,24435,7,9689,,No,12627.0,3603 (28.5%),25-44,0,3,0.507033664672905
Bangalore Urban,RR Nagar / Yeshwanthpur,HMT Layout Market 1,"Grocery, Pharmacy, Cafe",92474,439505,52766,6,8845,,No,12627.0,3603 (28.5%),25-44,0,3,0.6086874430037277
Bangalore Urban,RR Nagar / Yeshwanthpur,Muneshwara Nagar Industrial Area 1,"Grocery, Restaurants, Pharmacy",106704,279931,15162,1,2450,,No,12627.0,3603 (28.5%),25-44,0,3,0.3407900952920001
Bangalore Urban,RR Nagar / Yeshwanthpur,Sondekoppa Road (fringe) Layout 1,"Warehousing, Transport, Hardware",66540,416605,49742,7,1369,,No,12627.0,3603 (28.5%),25-44,0,3,0.24010077836271423
Bangalore Urban,RR Nagar / Yeshwanthpur,Malleshwaram (West) Main Road 1,"Cafe, Clothing Store, Books",40384,438899,34675,7,1360,28000.0,Yes,12627.0,3603 (28.5%),25-44,1,3,0.24409072317543654
Bangalore Urban,RR Nagar / Yeshwanthpur,Subramanya Nagar Extension 2,"Grocery, Pharmacy, Cafe",38017,426845,23461,9,7801,,No,12627.0,3603 (28.5%),25-44,0,3,0.35929230990096095
Bangalore Urban,RR Nagar / Yeshwanthpur,Mahalakshmi Layout (West) Stage 2,"Cafe, Supermarket, Pharmacy",95880,343694,32015,1,8476,,No,12627.0,3603 (28.5%),25-44,0,3,0.6678283562165611
Bangalore Urban,RR Nagar / Yeshwanthpur,Nandini Layout (West) Phase 2,"Grocery, Electronics, Restaurant",28702,44826,65057,2,4663,,No,12627.0,3603 (28.5%),25-44,0,3,0.5961678208094189
Bangalore Urban,RR Nagar / Yeshwanthpur,Srirampura Block 2,"Clothing Store, Grocery, Pharmacy",20384,120734,47591,9,6997,,No,12627.0,3603 (28.5%),25-44,0,3,0.41590547040486514
Bangalore Urban,RR Nagar / Yeshwanthpur,Goraguntepalya Cross 2,"Automotive, Hardware, Industrial",20404,177702,43047,9,5772,,No,12627.0,3603 (28.5%),25-44,0,3,0.3451743850924446
Bangalore Urban,RR Nagar / Yeshwanthpur,Peenya 2nd Stage (adjacent) Market 2,"Industrial Supplies, Machinery, Hardware",60943,249834,75597,6,5693,,No,12627.0,3603 (28.5%),25-44,0,3,0.5578907596476236
Bangalore Urban,RR Nagar / Yeshwanthpur,Soap Factory Industrial Area 2,"Retail, Grocery, Pharmacy",67926,197235,49782,6,6255,,No,12627.0,3603 (28.5%),25-44,0,3,0.4843124948138797
Bangalore Urban,RR Nagar / Yeshwanthpur,YPR Railway Colony Layout 2,"Grocery, Pharmacy, Cafe",49189,118511,24833,4,5643,,No,12627.0,3603 (28.5%),25-44,0,3,0.4244309976266456
Bangalore Urban,RR Nagar / Yeshwanthpur,MES Road Main Road 2,"Automotive, Hardware, Grocery",32763,479651,22896,4,7340,,No,12627.0,3603 (28.5%),25-44,0,3,0.4911315349119739
Bangalore Urban,RR Nagar / Yeshwanthpur,Hesaraghatta Cross (fringe) Extension 3,"Agriculture, Nurseries, Grocery",38384,293797,47972,5,4783,,No,12627.0,3603 (28.5%),25-44,0,3,0.4440128916097378
Bangalore Urban,RR Nagar / Yeshwanthpur,Rajajinagar (West) Stage 3,"Electronics, Supermarket, Pharmacy",80100,179033,64733,3,1981,,No,12627.0,3603 (28.5%),25-44,0,3,0.447065468606764
Bangalore Urban,RR Nagar / Yeshwanthpur,Yeshwanthpur Phase 3,"Wholesale Market, Electronics, Clothing",118142,101941,69827,1,8813,,No,12627.0,3603 (28.5%),25-44,0,3,0.8262340183601353
Bangalore Urban,RR Nagar / Yeshwanthpur,Mathikere (West) Block 3,"Cafe, Bookstore, Fitness",29860,225209,56800,1,3909,,No,12627.0,3603 (28.5%),25-44,0,3,0.5627030013754593
Bangalore Urban,RR Nagar / Yeshwanthpur,Gokula Cross 3,"Cafe, Grocery, Pharmacy",100642,315806,45508,7,5907,,No,12627.0,3603 (28.5%),25-44,0,3,0.4220610594805799
Bangalore Urban,RR Nagar / Yeshwanthpur,Muthyala Nagar Market 3,"Grocery, Pharmacy, Restaurants",70612,118818,20347,1,4983,,No,12627.0,3603 (28.5%),25-44,0,3,0.47104193047052156
Bangalore Urban,RR Nagar / Yeshwanthpur,Yeshwanthpur Industrial Suburb Industrial Area 3,"Industrial Supplies, Hardware, Machinery",43574,469662,74063,1,7306,,No,12627.0,3603 (28.5%),25-44,0,3,0.7765625636997243
Bangalore Urban,RR Nagar / Yeshwanthpur,HMT Layout Layout 3,"Grocery, Pharmacy, Cafe",43524,172360,45314,3,4255,,No,12627.0,3603 (28.5%),25-44,0,3,0.47251052623673384
Bangalore Urban,RR Nagar / Yeshwanthpur,Muneshwara Nagar Main Road 3,"Grocery, Restaurants, Pharmacy",89172,273627,17643,4,4773,,No,12627.0,3603 (28.5%),25-44,0,3,0.35913742327711384
Bangalore Urban,RR Nagar / Yeshwanthpur,Sondekoppa Road (fringe) Extension 4,"Warehousing, Transport, Hardware",30916,115081,55785,4,1509,,No,12627.0,3603 (28.5%),25-44,0,3,0.3616395912696764
Bangalore Urban,RR Nagar / Yeshwanthpur,Malleshwaram (West) Stage 4,"Cafe, Clothing Store, Books",24809,56877,33681,2,9986,28000.0,Yes,12627.0,3603 (28.5%),25-44,1,3,0.7708814277330172
Bangalore Urban,RR Nagar / Yeshwanthpur,Subramanya Nagar Phase 4,"Grocery, Pharmacy, Cafe",52201,393706,65026,1,5297,,No,12627.0,3603 (28.5%),25-44,0,3,0.6545406699715621
Bangalore Urban,RR Nagar / Yeshwanthpur,Mahalakshmi Layout (West) Block 4,"Cafe, Supermarket, Pharmacy",73330,428529,53328,3,7552,,No,12627.0,3603 (28.5%),25-44,0,3,0.6468565666178674
Bangalore Urban,RR Nagar / Yeshwanthpur,Nandini Layout (West) Cross 4,"Grocery, Electronics, Restaurant",33456,231957,30892,4,8818,,No,12627.0,3603 (28.5%),25-44,0,3,0.5860229767804871
Bangalore Urban,RR Nagar / Yeshwanthpur,Srirampura Market 4,"Clothing Store, Grocery, Pharmacy",76397,92715,62299,3,2272,,No,12627.0,3603 (28.5%),25-44,0,3,0.4505155123042708
Bangalore Urban,RR Nagar / Yeshwanthpur,Goraguntepalya Industrial Area 4,"Automotive, Hardware, Industrial",58765,161398,32073,8,379,,No,12627.0,3603 (28.5%),25-44,0,3,0.09892527645778304
Bangalore Urban,RR Nagar / Yeshwanthpur,Peenya 2nd Stage (adjacent) Layout 4,"Industrial Supplies, Machinery, Hardware",54816,130091,51768,1,4077,,No,12627.0,3603 (28.5%),25-44,0,3,0.5509117293683163
Bangalore Urban,RR Nagar / Yeshwanthpur,Soap Factory Main Road 4,"Retail, Grocery, Pharmacy",65106,152632,45682,2,2769,,No,12627.0,3603 (28.5%),25-44,0,3,0.4398770414155351
Bangalore Urban,RR Nagar / Yeshwanthpur,YPR Railway Colony Extension 5,"Grocery, Pharmacy, Cafe",73932,361292,47262,7,7925,,No,12627.0,3603 (28.5%),25-44,0,3,0.5167979401478976
Bangalore Urban,RR Nagar / Yeshwanthpur,MES Road Stage 5,"Automotive, Hardware, Grocery",37100,103186,75485,4,4081,,No,12627.0,3603 (28.5%),25-44,0,3,0.5487552734785115
Bangalore Urban,RR Nagar / Yeshwanthpur,Hesaraghatta Cross (fringe) Phase 5,"Agriculture, Nurseries, Grocery",77091,439961,46358,8,4869,,No,12627.0,3603 (28.5%),25-44,0,3,0.34916900224028324
Bangalore Urban,RR Nagar / Yeshwanthpur,Rajajinagar (West) Block 5,"Electronics, Supermarket, Pharmacy",41949,182962,73766,3,5347,,No,12627.0,3603 (28.5%),25-44,0,3,0.6282953953990261
Bangalore Urban,RR Nagar / Yeshwanthpur,Yeshwanthpur Cross 5,"Wholesale Market, Electronics, Clothing",90080,171094,29289,6,4527,,No,12627.0,3603 (28.5%),25-44,0,3,0.33101764658183563
Bangalore Urban,RR Nagar / Yeshwanthpur,Mathikere (West) Market 5,"Cafe, Bookstore, Fitness",57744,405773,64823,9,6235,,No,12627.0,3603 (28.5%),25-44,0,3,0.44813695591128067
Bangalore Urban,RR Nagar / Yeshwanthpur,Gokula Industrial Area 5,"Cafe, Grocery, Pharmacy",65543,465795,22927,1,5673,,No,12627.0,3603 (28.5%),25-44,0,3,0.5109602889546274
Bangalore Urban,RR Nagar / Yeshwanthpur,Muthyala Nagar Layout 5,"Grocery, Pharmacy, Restaurants",112193,90316,63330,1,4231,,No,12627.0,3603 (28.5%),25-44,0,3,0.601572122277814
Bangalore Urban,RR Nagar / Yeshwanthpur,Yeshwanthpur Industrial Suburb Main Road 5,"Industrial Supplies, Hardware, Machinery",56187,497063,16171,8,7289,,No,12627.0,3603 (28.5%),25-44,0,3,0.3400639583920688
Bangalore Urban,RR Nagar / Yeshwanthpur,HMT Layout Extension 6,"Grocery, Pharmacy, Cafe",27239,48380,69743,3,4635,,No,12627.0,3603 (28.5%),25-44,0,3,0.5819330209336931
Bangalore Urban,RR Nagar / Yeshwanthpur,Muneshwara Nagar Stage 6,"Grocery, Restaurants, Pharmacy",34489,130198,26918,5,2876,,No,12627.0,3603 (28.5%),25-44,0,3,0.2807740034306474
Bangalore Urban,RR Nagar / Yeshwanthpur,Sondekoppa Road (fringe) Phase 6,"Warehousing, Transport, Hardware",78017,284500,56903,1,9411,,No,12627.0,3603 (28.5%),25-44,0,3,0.8032169375472725
Bangalore Urban,RR Nagar / Yeshwanthpur,Malleshwaram (West) Block 6,"Cafe, Clothing Store, Books",81877,90326,54110,5,7797,28000.0,Yes,12627.0,3603 (28.5%),25-44,1,3,0.6605209019308735
Bangalore Urban,RR Nagar / Yeshwanthpur,Subramanya Nagar Cross 6,"Grocery, Pharmacy, Cafe",63125,374591,65601,6,8486,,No,12627.0,3603 (28.5%),25-44,0,3,0.6417969157488135
Bangalore Urban,RR Nagar / Yeshwanthpur,Mahalakshmi Layout (West) Market 6,"Cafe, Supermarket, Pharmacy",69922,134994,26929,8,762,,No,12627.0,3603 (28.5%),25-44,0,3,0.09609156240975267
Bangalore Urban,RR Nagar / Yeshwanthpur,Nandini Layout (West) Industrial Area 6,"Grocery, Electronics, Restaurant",114074,240971,17539,3,8771,,No,12627.0,3603 (28.5%),25-44,0,3,0.5640471155061664
Bangalore Urban,RR Nagar / Yeshwanthpur,Srirampura Layout 6,"Clothing Store, Grocery, Pharmacy",52049,302193,51727,3,8144,,No,12627.0,3603 (28.5%),25-44,0,3,0.6666087573542923
Bangalore Urban,RR Nagar / Yeshwanthpur,Goraguntepalya Main Road 6,"Automotive, Hardware, Industrial",57131,488933,60951,9,4318,,No,12627.0,3603 (28.5%),25-44,0,3,0.34975889731721976
Bangalore Urban,RR Nagar / Yeshwanthpur,Peenya 2nd Stage (adjacent) Extension 7,"Industrial Supplies, Machinery, Hardware",62944,387505,37669,4,9715,,No,12627.0,3603 (28.5%),25-44,0,3,0.6509253698481742
Bangalore Urban,RR Nagar / Yeshwanthpur,Soap Factory Stage 7,"Retail, Grocery, Pharmacy",93963,298226,20432,4,5160,,No,12627.0,3603 (28.5%),25-44,0,3,0.38662629227219547
Bangalore Urban,RR Nagar / Yeshwanthpur,YPR Railway Colony Phase 7,"Grocery, Pharmacy, Cafe",44285,282805,35644,7,5974,,No,12627.0,3603 (28.5%),25-44,0,3,0.3874986770810075
Bangalore Urban,RR Nagar / Yeshwanthpur,MES Road Block 7,"Automotive, Hardware, Grocery",57626,188484,33745,2,5681,,No,12627.0,3603 (28.5%),25-44,0,3,0.5216002476682302
Bangalore Urban,RR Nagar / Yeshwanthpur,Hesaraghatta Cross (fringe) Cross 7,"Agriculture, Nurseries, Grocery",62808,285064,70316,8,2114,,No,12627.0,3603 (28.5%),25-44,0,3,0.31998146832495955
Bangalore Urban,RR Nagar / Yeshwanthpur,Rajajinagar (West) Market 7,"Electronics, Supermarket, Pharmacy",108464,265378,77545,6,3889,,No,12627.0,3603 (28.5%),25-44,0,3,0.4865622499496225
Bangalore Urban,RR Nagar / Yeshwanthpur,Yeshwanthpur Industrial Area 7,"Wholesale Market, Electronics, Clothing",73871,473531,43228,3,9203,,No,12627.0,3603 (28.5%),25-44,0,3,0.6805274489310882
Bangalore Urban,RR Nagar / Yeshwanthpur,Mathikere (West) Layout 7,"Cafe, Bookstore, Fitness",39198,361705,79642,9,7248,,No,12627.0,3603 (28.5%),25-44,0,3,0.5486641577786859
Bangalore Urban,RR Nagar / Yeshwanthpur,Gokula Main Road 7,"Cafe, Grocery, Pharmacy",39758,291090,67822,5,7866,,No,12627.0,3603 (28.5%),25-44,0,3,0.6540000769788652
Bangalore Urban,RR Nagar / Yeshwanthpur,Muthyala Nagar Extension 8,"Grocery, Pharmacy, Restaurants",35254,245314,49521,8,2464,,No,12627.0,3603 (28.5%),25-44,0,3,0.25622858981350227
Bangalore Urban,RR Nagar / Yeshwanthpur,Yeshwanthpur Industrial Suburb Stage 8,"Industrial Supplies, Hardware, Machinery",64238,458716,72252,7,3729,,No,12627.0,3603 (28.5%),25-44,0,3,0.4286431192412643
Bangalore Urban,RR Nagar / Yeshwanthpur,HMT Layout Phase 8,"Grocery, Pharmacy, Cafe",21252,255612,46703,8,6019,,No,12627.0,3603 (28.5%),25-44,0,3,0.4006692975120192
Bangalore Urban,RR Nagar / Yeshwanthpur,Muneshwara Nagar Block 8,"Grocery, Restaurants, Pharmacy",59764,298453,41928,7,5775,,No,12627.0,3603 (28.5%),25-44,0,3,0.40269503554785924
Bangalore Urban,RR Nagar / Yeshwanthpur,Sondekoppa Road (fringe) Cross 8,"Warehousing, Transport, Hardware",97709,75230,33322,3,8972,,No,12627.0,3603 (28.5%),25-44,0,3,0.632799908232984
Bangalore Urban,RR Nagar / Yeshwanthpur,Malleshwaram (West) Market 8,"Cafe, Clothing Store, Books",57441,393966,72714,2,6738,28000.0,Yes,12627.0,3603 (28.5%),25-44,1,3,0.7774679733582271
Bangalore Urban,RR Nagar / Yeshwanthpur,Subramanya Nagar Industrial Area 8,"Grocery, Pharmacy, Cafe",112234,443243,37360,7,4751,,No,12627.0,3603 (28.5%),25-44,0,3,0.34064493843546984
Bangalore Urban,RR Nagar / Yeshwanthpur,Mahalakshmi Layout (West) Layout 8,"Cafe, Supermarket, Pharmacy",73682,485757,77292,3,709,,No,12627.0,3603 (28.5%),25-44,0,3,0.4392802045012023
Bangalore Urban,RR Nagar / Yeshwanthpur,Nandini Layout (West) Main Road 8,"Grocery, Electronics, Restaurant",79494,394484,44055,3,8040,,No,12627.0,3603 (28.5%),25-44,0,3,0.6329137835788882
Bangalore Urban,RR Nagar / Yeshwanthpur,Srirampura Extension 9,"Clothing Store, Grocery, Pharmacy",101317,79321,57891,2,3966,,No,12627.0,3603 (28.5%),25-44,0,3,0.5385156529971721
Bangalore Urban,RR Nagar / Yeshwanthpur,Goraguntepalya Stage 9,"Automotive, Hardware, Industrial",85215,152028,31376,4,471,,No,12627.0,3603 (28.5%),25-44,0,3,0.2235761626841342
Bangalore Urban,RR Nagar / Yeshwanthpur,Peenya 2nd Stage (adjacent) Phase 9,"Industrial Supplies, Machinery, Hardware",98587,251447,21588,8,7098,,No,12627.0,3603 (28.5%),25-44,0,3,0.35231457352863804
Bangalore Urban,RR Nagar / Yeshwanthpur,Soap Factory Block 9,"Retail, Grocery, Pharmacy",26949,356275,40000,1,715,,No,12627.0,3603 (28.5%),25-44,0,3,0.35946247313154933
Bangalore Urban,RR Nagar / Yeshwanthpur,YPR Railway Colony Cross 9,"Grocery, Pharmacy, Cafe",75393,461124,21304,1,7011,,No,12627.0,3603 (28.5%),25-44,0,3,0.56318637638873
Bangalore Urban,RR Nagar / Yeshwanthpur,MES Road Market 9,"Automotive, Hardware, Grocery",93553,491555,22345,5,6110,,No,12627.0,3603 (28.5%),25-44,0,3,0.4045358051839978
Bangalore Urban,RR Nagar / Yeshwanthpur,Hesaraghatta Cross (fringe) Industrial Area 9,"Agriculture, Nurseries, Grocery",26941,308107,44300,5,2353,,No,12627.0,3603 (28.5%),25-44,0,3,0.3240061595611251
Bangalore Urban,RR Nagar / Yeshwanthpur,Rajajinagar (West) Layout 9,"Electronics, Supermarket, Pharmacy",45934,121757,39259,1,5042,,No,12627.0,3603 (28.5%),25-44,0,3,0.5454886805666699
Bangalore Urban,RR Nagar / Yeshwanthpur,Yeshwanthpur Main Road 9,"Wholesale Market, Electronics, Clothing",43386,452659,40470,6,964,,No,12627.0,3603 (28.5%),25-44,0,3,0.2180099503057625
Bangalore Urban,RR Nagar / Yeshwanthpur,Mathikere (West) Extension 10,"Cafe, Bookstore, Fitness",81886,381403,38017,1,1368,,No,12627.0,3603 (28.5%),25-44,0,3,0.3804251468600498
Bangalore Urban,RR Nagar / Yeshwanthpur,Gokula Stage 10,"Cafe, Grocery, Pharmacy",95745,321207,30352,5,7554,,No,12627.0,3603 (28.5%),25-44,0,3,0.49798519660728224
Bangalore Urban,RR Nagar / Yeshwanthpur,Muthyala Nagar Phase 10,"Grocery, Pharmacy, Restaurants",103251,396369,78814,9,9076,,No,12627.0,3603 (28.5%),25-44,0,3,0.6252964626420466
Bangalore Urban,RR Nagar / Yeshwanthpur,Yeshwanthpur Industrial Suburb Block 10,"Industrial Supplies, Hardware, Machinery",114456,398544,48365,5,4671,,No,12627.0,3603 (28.5%),25-44,0,3,0.4406184311389193
Bangalore Urban,RR Nagar / Yeshwanthpur,HMT Layout Cross 10,"Grocery, Pharmacy, Cafe",73413,362962,34446,6,5329,,No,12627.0,3603 (28.5%),25-44,0,3,0.385617443422795
Bangalore Urban,RR Nagar / Yeshwanthpur,Muneshwara Nagar Market 10,"Grocery, Restaurants, Pharmacy",76800,286847,17336,8,2337,,No,12627.0,3603 (28.5%),25-44,0,3,0.128372361387558
Bangalore Urban,RR Nagar / Yeshwanthpur,Sondekoppa Road (fringe) Industrial Area 10,"Warehousing, Transport, Hardware",117239,216200,77032,1,4154,,No,12627.0,3603 (28.5%),25-44,0,3,0.6502837406896039
Bangalore Urban,RR Nagar / Yeshwanthpur,Malleshwaram (West) Layout 10,"Cafe, Clothing Store, Books",62318,92099,24879,2,1035,28000.0,Yes,12627.0,3603 (28.5%),25-44,1,3,0.34678452510574664
Bangalore Urban,RR Nagar / Yeshwanthpur,Subramanya Nagar Main Road 10,"Grocery, Pharmacy, Cafe",90173,439065,47316,9,6494,,No,12627.0,3603 (28.5%),25-44,0,3,0.39290806822117186
Bangalore Rural,Devanahalli,Devanahalli Town,"Real Estate, Hotels, Restaurants",90390,182932,48340,3,7991,,No,12627.0,3603 (28.5%),25-44,0,3,0.6470596988674776
Bangalore Rural,Devanahalli,Kempegowda International Airport Vicinity,"Hotels, Travel, Restaurants",72329,51585,22521,6,425,,No,12627.0,3603 (28.5%),25-44,0,3,0.126274389276641
Bangalore Rural,Devanahalli,Chikkajala,"Real Estate, Hotels, Restaurants",63088,435231,21171,5,9826,,No,12627.0,3603 (28.5%),25-44,0,3,0.5622507396120547
Bangalore Rural,Devanahalli,Betta Halasuru,"Agriculture, Nurseries, Grocery",59811,490755,38481,2,7874,,No,12627.0,3603 (28.5%),25-44,0,3,0.6353071943411678
Bangalore Rural,Devanahalli,Avathi,"Agriculture, Warehousing, Grocery",75479,63585,33474,7,3961,,No,12627.0,3603 (28.5%),25-44,0,3,0.2913990732771806
Bangalore Rural,Devanahalli,Anneshwara,"Agriculture, Nurseries, Grocery",105392,309102,61760,4,2085,,No,12627.0,3603 (28.5%),25-44,0,3,0.4094847921717901
Bangalore Rural,Devanahalli,Begur (Devanahalli),"Grocery, Pharmacy, Restaurants",107369,308161,70718,1,5032,,No,12627.0,3603 (28.5%),25-44,0,3,0.6646068109190132
Bangalore Rural,Devanahalli,Kundana,"Agriculture, Grocery, Pharmacy",39963,489923,59629,4,4703,,No,12627.0,3603 (28.5%),25-44,0,3,0.5156430536915424
Bangalore Rural,Devanahalli,Yelahanka Airfield Fringe,"Hotels, Travel, Restaurants",75123,406821,60232,6,2878,,No,12627.0,3603 (28.5%),25-44,0,3,0.3766443124547062
Bangalore Rural,Devanahalli,Bodanahosahalli,"Agriculture, Grocery, Pharmacy",112705,458566,36008,7,9562,,No,12627.0,3603 (28.5%),25-44,0,3,0.5454722437678768
Bangalore Rural,Devanahalli,Singahalli,"Agriculture, Grocery, Nurseries",93477,425417,16633,7,8932,,No,12627.0,3603 (28.5%),25-44,0,3,0.4443459214541209
Bangalore Rural,Devanahalli,Vishwanathapura,"Real Estate, Grocery, Restaurants",34388,311570,77405,7,7854,,No,12627.0,3603 (28.5%),25-44,0,3,0.6282526284339273
Bangalore Rural,Devanahalli,Sathanur,"Agriculture, Grocery, Pharmacy",25569,299922,65669,3,4178,,No,12627.0,3603 (28.5%),25-44,0,3,0.5465057351790934
Bangalore Rural,Devanahalli,Nagenahalli,"Agriculture, Grocery, Pharmacy",89836,196313,27485,6,1467,,No,12627.0,3603 (28.5%),25-44,0,3,0.19061498657402667
Bangalore Rural,Devanahalli,Aradeshanahalli,"Real Estate, Grocery, Restaurants",56586,62229,58617,8,4142,,No,12627.0,3603 (28.5%),25-44,0,3,0.3640289471974917
Bangalore Rural,Devanahalli,Bettakote,"Agriculture, Grocery, Pharmacy",32015,106652,18648,4,2675,,No,12627.0,3603 (28.5%),25-44,0,3,0.27139422968893445
Bangalore Rural,Devanahalli,Yeliyur,"Agriculture, Grocery, Nurseries",65002,410411,62945,8,6854,,No,12627.0,3603 (28.5%),25-44,0,3,0.49883595544009707
Bangalore Rural,Devanahalli,Chennahalli,"Agriculture, Grocery, Pharmacy",26254,269474,28140,2,1681,,No,12627.0,3603 (28.5%),25-44,0,3,0.3257283354871717
Bangalore Rural,Devanahalli,Chikkasanne,"Agriculture, Grocery, Pharmacy",37144,199436,75932,9,2086,,No,12627.0,3603 (28.5%),25-44,0,3,0.30928097465597204
Bangalore Rural,Devanahalli,Bychapura,"Agriculture, Grocery, Nurseries",44214,408647,32921,9,2340,,No,12627.0,3603 (28.5%),25-44,0,3,0.15691027582424863
Bangalore Rural,Devanahalli,Devanahalli Town Extension 1,"Real Estate, Hotels, Restaurants",100719,280116,29357,8,4066,,No,12627.0,3603 (28.5%),25-44,0,3,0.24951446294167054
Bangalore Rural,Devanahalli,Kempegowda International Airport Vicinity Stage 1,"Hotels, Travel, Restaurants",91774,367022,79623,1,7704,,No,12627.0,3603 (28.5%),25-44,0,3,0.8150622154926345
Bangalore Rural,Devanahalli,Chikkajala Phase 1,"Real Estate, Hotels, Restaurants",26090,339200,61136,2,8420,,No,12627.0,3603 (28.5%),25-44,0,3,0.7452326042089769
Bangalore Rural,Devanahalli,Betta Halasuru Block 1,"Agriculture, Nurseries, Grocery",31637,440706,18137,6,6068,,No,12627.0,3603 (28.5%),25-44,0,3,0.3558898781847575
Bangalore Rural,Devanahalli,Avathi Cross 1,"Agriculture, Warehousing, Grocery",42415,39975,71137,5,9143,,No,12627.0,3603 (28.5%),25-44,0,3,0.7223299815046551
Bangalore Rural,Devanahalli,Anneshwara Market 1,"Agriculture, Nurseries, Grocery",44071,177795,15097,9,7593,,No,12627.0,3603 (28.5%),25-44,0,3,0.3184286605469624
Bangalore Rural,Devanahalli,Begur (Devanahalli) Industrial Area 1,"Grocery, Pharmacy, Restaurants",78243,436495,26407,5,4203,,No,12627.0,3603 (28.5%),25-44,0,3,0.3367459865623673
Bangalore Rural,Devanahalli,Kundana Layout 1,"Agriculture, Grocery, Pharmacy",61240,229373,45575,2,2176,,No,12627.0,3603 (28.5%),25-44,0,3,0.41359024554564894
Bangalore Rural,Devanahalli,Yelahanka Airfield Fringe Main Road 1,"Hotels, Travel, Restaurants",103807,424777,27722,4,5331,,No,12627.0,3603 (28.5%),25-44,0,3,0.4217936056397389
